case_id,total_parcels,total_landowners,total_land_area,missing_doc_pct,survey_completed_pct,ownership_disputes_count,court_cases_count,pending_approvals_count,compensation_progress_pct,bank_verification_pct,open_grievances_count,avg_dept_response_days,environmental_clearance,rehabilitation_required,district_delay_rate,overdue_tasks_count,days_remaining,delay_probability,delayed_binary,delayed_days,risk_level
2155,4,12,14.62,18.8,75.1,1,1,0,75.1,73.2,0,4.7,1,0,25.8,1,170,0.656,1,163,Medium
2156,12,12,31.08,38.2,80.8,1,1,2,37.7,15.2,0,16.8,1,0,41.0,1,227,0.925,1,192,High
2157,8,8,32.97,21.7,86.0,0,0,0,89.9,66.3,2,4.3,1,0,33.9,4,194,0.436,0,7,Medium
2158,2,2,8.32,69.3,68.4,1,0,3,95.2,77.5,0,11.8,0,1,37.8,0,299,0.917,1,175,High
2159,13,26,14.6,31.5,82.1,0,0,1,93.9,90.1,2,6.5,1,0,39.9,1,107,0.382,0,1,Low
2160,16,48,68.24,59.2,33.6,1,0,0,13.5,22.7,1,13.7,1,1,22.1,0,203,0.86,1,158,High
2161,2,2,7.71,34.9,65.7,2,0,1,64.4,52.7,0,31.2,1,1,52.3,1,258,0.88,1,198,High
2162,11,22,41.01,11.4,72.8,2,0,0,67.9,66.0,0,7.6,1,0,47.5,0,164,0.621,1,122,Medium
2163,10,10,15.43,10.6,35.1,1,1,0,36.6,39.9,3,6.9,1,0,35.5,0,214,0.803,1,162,High
2164,15,15,56.68,24.1,68.2,0,0,2,99.3,100.0,1,22.6,1,0,39.2,0,59,0.308,0,2,Low
2165,17,51,67.07,44.5,68.8,0,1,1,36.2,37.0,0,5.7,0,0,21.1,1,95,0.936,1,150,High
2166,8,16,14.96,17.9,83.9,0,0,1,29.5,31.0,1,4.5,0,0,37.4,1,229,0.617,1,133,Medium
2167,18,54,77.82,6.5,31.1,0,0,0,53.6,44.5,2,6.4,1,1,34.9,2,245,0.61,1,142,Medium
2168,9,27,8.86,60.5,58.2,0,0,0,39.1,66.7,0,15.7,1,0,33.1,0,44,0.56,1,87,Medium
2169,8,8,10.84,9.8,75.9,3,0,0,93.2,100.0,1,6.6,1,0,48.5,0,156,0.575,1,136,Medium
2170,14,42,39.05,25.9,72.9,2,0,1,49.6,32.9,0,14.1,1,0,26.4,0,231,0.769,1,169,High
2171,18,36,52.75,24.6,85.7,0,0,2,46.9,69.4,0,17.0,1,1,26.2,1,160,0.584,1,109,Medium
2172,12,36,38.24,4.9,77.4,1,0,1,66.3,77.1,0,9.6,1,0,38.3,0,174,0.504,1,126,Medium
2173,19,57,16.39,36.5,94.3,1,0,2,17.3,20.8,2,9.2,1,1,44.1,0,180,0.8,1,164,High
2174,14,42,60.95,16.1,59.9,0,0,0,78.1,88.0,1,11.3,1,0,20.8,0,130,0.279,0,14,Low
2175,17,17,16.4,9.9,73.8,0,0,0,79.2,96.2,0,32.1,0,0,39.1,1,67,0.464,1,106,Medium
2176,3,6,3.99,67.8,97.2,0,0,0,52.7,41.4,0,8.4,1,1,30.5,1,157,0.535,1,116,Medium
2177,7,7,5.96,47.4,54.9,0,0,2,96.0,90.2,1,11.7,1,0,46.5,1,47,0.52,1,77,Medium
2178,17,17,49.26,24.6,76.6,1,1,2,62.1,61.5,0,27.7,1,0,36.4,0,283,0.802,1,155,High
2179,12,12,50.99,62.3,77.0,4,0,0,72.6,54.0,1,29.0,1,0,49.2,1,213,0.866,1,248,High
2180,9,9,29.38,9.1,81.1,0,2,0,93.2,100.0,0,7.9,1,1,33.9,1,206,0.675,1,118,Medium
2181,15,15,57.66,21.4,91.5,1,1,1,70.0,65.9,2,5.6,1,0,48.9,0,161,0.739,1,123,High
2182,18,36,15.28,29.7,75.8,0,0,2,48.9,43.1,0,19.5,1,0,45.1,0,99,0.589,1,130,Medium
2183,13,39,36.47,42.6,75.7,2,0,2,12.2,2.6,1,11.1,1,1,49.0,0,70,0.98,1,216,High
2184,8,8,20.0,31.8,69.4,2,0,0,75.5,75.0,0,27.2,1,0,48.4,1,72,0.659,1,163,Medium
2185,14,14,37.05,20.8,74.8,0,0,1,96.8,99.1,2,3.9,1,0,37.0,0,23,0.302,0,9,Low
2186,8,16,8.54,6.7,86.9,2,0,2,52.3,67.2,2,5.6,1,0,32.9,0,146,0.725,1,151,High
2187,14,28,46.65,26.8,91.7,0,2,0,40.6,56.0,0,11.9,1,0,46.8,0,85,0.739,1,142,High
2188,7,21,18.63,13.8,71.7,0,0,1,56.7,39.7,1,12.7,1,0,32.7,0,205,0.396,0,1,Low
2189,12,24,43.57,9.7,91.3,1,3,0,75.6,82.5,0,7.2,1,1,23.1,0,118,0.765,1,139,High
2190,11,33,28.55,29.9,64.5,0,1,0,10.1,28.5,0,13.2,1,0,50.1,2,261,0.701,1,136,High
2191,11,11,14.88,26.1,73.0,0,2,3,89.8,86.5,3,20.3,1,0,33.9,0,75,0.832,1,151,High
2192,13,13,41.58,17.5,88.0,1,0,3,89.8,87.3,0,12.3,1,0,24.6,0,278,0.611,1,115,Medium
2193,18,54,25.88,56.0,72.0,0,0,1,58.7,52.7,0,20.1,1,1,42.6,1,104,0.655,1,118,Medium
2194,2,4,8.06,31.6,52.3,0,1,0,21.0,29.1,0,9.4,1,0,51.1,2,297,0.811,1,165,High
2195,15,45,46.03,8.5,85.0,0,1,1,70.5,74.8,1,21.7,1,0,50.1,2,59,0.612,1,135,Medium
2196,18,36,24.87,21.2,82.7,0,0,0,22.4,37.1,3,15.4,1,1,39.4,0,284,0.436,0,0,Medium
2197,15,15,65.41,59.0,41.3,0,1,0,55.7,54.0,0,6.3,1,1,23.1,0,86,0.85,1,144,High
2198,19,38,51.64,44.3,66.9,0,0,0,18.4,37.3,1,15.2,1,1,44.4,1,66,0.623,1,103,Medium
2199,12,36,12.84,72.9,69.6,2,0,1,63.0,72.0,0,11.8,1,0,41.3,0,195,0.774,1,180,High
2200,13,39,40.55,30.5,80.5,2,0,0,38.6,56.2,0,13.1,1,0,27.4,1,144,0.726,1,167,High
2201,11,11,19.11,32.4,33.5,0,2,1,84.8,75.9,1,11.7,1,0,51.5,0,62,0.807,1,133,High
2202,5,10,18.87,20.0,88.6,0,0,0,82.0,100.0,1,8.1,1,0,23.0,1,201,0.218,0,4,Low
2203,1,2,3.83,38.2,49.5,1,1,2,99.9,91.6,0,31.8,1,0,33.1,3,94,0.97,1,230,High
2204,3,6,13.27,13.8,94.9,3,0,3,33.2,25.6,2,14.1,1,0,23.3,0,151,0.874,1,212,High
2205,19,19,50.48,6.2,41.2,0,0,1,15.6,9.7,0,12.2,1,0,51.9,1,117,0.652,1,113,Medium
2206,7,14,17.38,38.5,76.1,2,2,1,49.9,42.4,0,5.0,1,1,21.2,0,16,0.98,1,181,High
2207,12,36,43.05,53.0,57.1,0,0,0,17.5,45.9,5,16.3,1,1,34.9,0,89,0.614,1,82,Medium
2208,15,30,19.35,12.9,95.8,3,0,1,26.1,33.9,2,3.1,1,0,50.2,1,235,0.829,1,208,High
2209,5,5,14.12,16.9,43.3,0,0,3,63.8,71.2,2,17.5,1,0,28.8,3,284,0.717,1,147,High
2210,15,30,42.32,31.5,85.2,4,1,0,63.3,34.9,1,5.6,1,1,23.7,2,266,0.98,1,266,High
2211,8,16,9.05,60.9,83.1,0,0,1,13.9,33.2,0,5.8,1,0,24.4,1,178,0.584,1,110,Medium
2212,10,30,23.47,3.6,84.6,3,0,0,49.9,34.3,1,4.4,1,0,34.2,0,47,0.697,1,175,Medium
2213,16,32,63.31,8.8,71.9,0,0,0,57.7,57.2,0,36.9,1,1,35.0,0,205,0.431,0,3,Medium
2214,8,24,31.74,36.3,42.4,0,0,1,34.1,23.5,2,24.4,0,0,45.1,2,249,0.86,1,183,High
2215,1,3,1.17,32.6,67.2,2,0,3,88.5,92.1,1,8.2,1,0,28.3,0,32,0.682,1,151,Medium
2216,12,12,13.63,2.7,65.8,1,2,0,24.5,47.5,4,12.8,1,1,44.6,1,231,0.98,1,200,High
2217,5,15,8.86,33.7,46.2,1,0,1,32.9,18.5,1,15.9,1,0,55.0,1,19,0.794,1,167,High
2218,3,9,12.11,22.4,69.4,0,0,3,24.1,13.3,0,6.0,1,0,50.2,1,191,0.681,1,142,Medium
2219,1,1,1.28,13.9,64.1,1,1,1,20.5,22.6,1,1.4,0,1,42.2,0,87,0.98,1,179,High
2220,4,12,13.86,8.8,66.8,3,0,2,89.1,100.0,0,8.2,1,0,52.9,1,284,0.746,1,206,High
2221,8,8,9.39,19.7,93.1,0,0,0,35.0,28.6,2,5.0,1,0,54.7,1,46,0.441,0,9,Medium
2222,3,6,9.32,31.2,69.1,1,1,3,75.0,64.3,1,7.9,1,1,40.0,0,151,0.89,1,168,High
2223,10,10,21.17,28.8,36.7,2,0,0,48.5,51.0,0,12.7,0,0,29.6,0,123,0.937,1,185,High
2224,2,6,7.44,43.9,94.8,1,0,4,67.2,67.3,4,3.1,1,0,52.0,1,123,0.704,1,143,High
2225,11,11,18.31,15.6,68.0,2,0,0,93.5,78.1,3,10.3,1,0,49.5,2,151,0.678,1,170,Medium
2226,10,30,31.65,27.9,96.3,2,0,1,86.0,79.9,4,10.8,1,0,23.0,0,122,0.627,1,150,Medium
2227,14,28,23.41,59.5,91.0,1,0,0,16.2,0.0,0,15.0,1,1,52.8,0,46,0.816,1,155,High
2228,7,7,24.08,7.8,85.9,1,2,1,86.1,85.6,1,12.4,1,1,32.8,0,152,0.889,1,158,High
2229,2,4,8.07,25.9,68.7,3,0,0,50.7,32.0,3,13.4,0,0,31.3,4,107,0.98,1,296,High
2230,9,27,11.42,23.9,60.2,2,1,3,41.5,78.5,1,11.4,1,0,32.0,1,228,0.98,1,207,High
2231,16,48,64.1,24.6,50.3,2,0,0,70.5,78.8,0,16.1,1,0,31.2,1,83,0.696,1,168,Medium
2232,13,26,38.95,14.9,52.9,0,2,1,95.5,99.3,2,14.7,1,0,38.1,0,281,0.738,1,109,High
2233,9,9,11.43,22.8,89.3,0,1,0,18.5,26.4,3,4.4,1,0,40.3,0,200,0.541,1,86,Medium
2234,4,4,9.53,54.0,78.6,1,1,2,79.1,71.7,1,19.7,1,0,34.9,1,298,0.831,1,159,High
2235,10,30,13.95,40.7,74.9,1,0,1,28.3,26.2,0,10.1,1,1,34.4,2,176,0.926,1,197,High
2236,12,24,40.7,59.0,75.8,0,0,4,44.2,51.8,0,20.8,1,0,45.8,0,120,0.659,1,93,Medium
2237,17,34,61.33,44.3,76.6,0,0,1,88.6,74.0,1,13.1,1,1,20.1,4,206,0.66,1,160,Medium
2238,14,14,16.68,24.5,42.7,0,1,0,59.1,69.3,1,21.1,1,0,53.1,0,152,0.59,1,86,Medium
2239,14,14,37.42,26.4,75.9,1,1,0,16.1,47.7,1,18.5,0,1,45.0,0,296,0.98,1,169,High
2240,2,2,7.63,54.4,95.8,2,0,1,55.7,33.5,0,6.4,1,1,44.8,2,57,0.947,1,211,High
2241,11,22,46.9,13.4,53.8,2,1,1,81.1,89.1,0,7.1,1,0,34.8,1,247,0.83,1,184,High
2242,16,16,43.2,20.1,53.0,0,2,2,57.6,45.3,0,22.9,0,0,53.8,2,126,0.98,1,157,High
2243,19,19,82.0,32.5,73.6,0,0,0,25.0,35.4,0,17.0,1,0,20.0,2,76,0.536,1,124,Medium
2244,6,18,16.69,21.7,59.8,0,0,1,50.1,55.2,1,23.6,1,0,22.7,1,251,0.553,1,107,Medium
2245,19,19,42.91,28.2,81.7,0,1,3,93.2,100.0,0,5.8,1,0,48.1,0,209,0.618,1,103,Medium
2246,5,5,19.69,18.7,63.0,1,0,0,69.2,94.7,1,8.7,1,0,45.9,1,203,0.437,0,16,Medium
2247,4,8,10.5,23.5,75.9,0,1,0,75.7,54.0,2,10.2,1,0,29.5,1,232,0.588,1,124,Medium
2248,15,30,38.19,9.6,88.6,0,1,1,80.7,92.2,0,15.1,1,0,40.8,1,213,0.541,1,93,Medium
2249,4,12,10.46,21.7,81.5,0,0,0,18.2,29.4,3,7.5,1,0,38.6,1,216,0.437,0,3,Medium
2250,10,10,39.33,27.7,81.8,0,0,1,62.3,80.1,2,19.5,1,1,38.4,2,61,0.608,1,130,Medium
2251,3,9,11.63,21.9,48.6,0,0,1,43.8,50.9,1,13.6,1,0,40.8,2,269,0.589,1,147,Medium
2252,5,10,11.47,13.7,69.5,0,2,4,22.5,31.4,3,13.7,1,0,54.8,1,244,0.98,1,189,High
2253,6,18,12.2,24.4,94.6,0,0,2,28.2,12.7,0,13.9,1,0,54.6,1,299,0.677,1,134,Medium
2254,8,16,20.96,15.6,83.7,0,0,1,80.3,86.6,0,10.1,1,0,54.4,1,205,0.387,0,0,Low
2255,7,21,20.43,11.7,87.4,0,1,0,24.5,21.3,0,14.3,0,0,39.2,0,39,0.751,1,115,High
2256,10,30,16.82,37.5,92.1,1,0,0,38.1,48.4,1,16.5,1,0,31.1,4,124,0.785,1,200,High
2257,6,6,22.43,7.9,91.6,4,0,2,35.6,34.2,1,9.0,1,0,39.6,1,274,0.891,1,234,High
2258,14,42,36.4,20.5,86.0,0,0,1,14.4,21.1,1,7.5,0,0,41.8,2,83,0.761,1,122,High
2259,4,4,8.14,28.8,35.8,1,0,2,51.6,60.8,0,10.9,1,0,30.9,1,77,0.755,1,173,High
2260,13,13,15.54,34.5,64.5,2,0,1,78.9,88.4,0,11.0,0,0,42.1,1,276,0.846,1,190,High
2261,17,17,28.62,68.3,95.8,0,0,0,12.0,0.8,0,18.2,1,0,41.8,1,32,0.584,1,101,Medium
2262,7,7,30.19,34.4,52.7,0,2,0,20.1,56.4,0,9.2,0,0,51.6,1,50,0.98,1,169,High
2263,4,12,7.72,7.7,68.7,0,0,0,74.8,78.6,2,19.2,1,0,28.3,0,102,0.271,0,2,Low
2264,14,28,19.95,36.9,52.9,0,0,2,63.4,72.9,1,21.4,1,0,44.4,0,199,0.46,1,74,Medium
2265,3,6,7.51,45.2,57.3,1,0,1,74.4,75.3,0,11.4,1,0,35.8,0,172,0.584,1,107,Medium
2266,5,10,9.68,26.9,64.4,0,0,0,30.7,14.1,0,13.5,1,0,24.5,0,262,0.445,0,2,Medium
2267,16,48,14.88,22.6,91.7,2,0,1,82.3,94.0,0,19.0,1,0,31.1,0,72,0.516,1,112,Medium
2268,4,4,7.98,27.8,76.3,0,0,2,53.2,57.2,1,23.3,1,1,22.0,0,226,0.588,1,94,Medium
2269,2,4,5.63,35.6,76.0,2,2,1,64.9,78.2,5,12.6,1,0,31.2,2,229,0.98,1,220,High
2270,18,54,51.14,41.7,76.5,3,0,1,18.3,8.3,0,7.8,1,1,22.4,4,150,0.98,1,293,High
2271,19,19,40.27,26.2,74.6,4,0,0,28.5,23.5,2,18.8,1,0,52.4,1,269,0.797,1,229,High
2272,19,38,46.65,39.0,43.3,2,0,2,79.6,83.6,2,11.5,1,0,23.6,0,204,0.784,1,149,High
2273,17,17,74.33,7.0,30.2,0,0,1,30.2,30.9,0,7.1,1,0,48.6,0,125,0.573,1,99,Medium
2274,14,28,30.75,17.4,68.7,1,0,2,18.3,14.0,3,23.3,1,0,51.7,1,290,0.8,1,167,High
2275,19,38,33.35,18.6,79.3,0,0,2,63.7,67.7,1,13.9,1,0,36.4,0,194,0.426,0,0,Medium
2276,13,26,22.11,9.2,83.5,2,0,2,59.3,80.7,4,24.7,1,1,21.9,0,98,0.774,1,161,High
2277,12,12,29.92,28.2,75.8,0,0,4,64.7,71.6,1,17.9,0,0,40.9,0,98,0.672,1,121,Medium
2278,6,18,21.66,33.3,75.5,0,0,1,65.6,83.2,0,11.7,1,0,28.2,0,76,0.418,0,14,Medium
2279,4,4,6.25,52.0,40.4,2,0,0,55.0,52.5,4,20.3,0,1,26.2,0,152,0.98,1,195,High
2280,19,38,65.06,26.6,59.3,0,0,0,54.4,55.2,0,18.8,0,1,39.8,0,147,0.631,1,80,Medium
2281,16,16,14.05,37.1,58.2,0,0,0,93.2,96.8,3,6.6,1,0,32.5,2,160,0.462,1,110,Medium
2282,13,39,30.55,36.4,88.2,0,1,0,58.0,51.3,0,17.7,1,0,45.6,1,103,0.6,1,110,Medium
2283,4,4,14.68,22.3,36.0,1,1,0,65.6,69.4,1,30.3,1,1,40.7,0,269,0.835,1,141,High
2284,17,51,34.91,31.6,76.0,1,2,1,34.0,57.5,0,11.8,1,0,49.0,0,223,0.98,1,179,High
2285,1,3,2.89,13.5,74.3,1,0,0,88.4,100.0,4,18.8,1,0,22.0,1,275,0.413,0,3,Medium
2286,18,18,28.05,48.3,73.5,2,0,1,12.2,32.8,0,34.0,1,1,28.2,0,265,0.903,1,185,High
2287,17,34,60.27,52.7,75.8,0,0,2,60.2,64.8,0,10.3,1,1,39.8,1,35,0.673,1,103,Medium
2288,15,45,14.9,34.2,44.1,0,1,1,44.5,33.7,1,14.5,1,0,50.8,0,114,0.679,1,108,Medium
2289,11,11,43.5,35.7,90.1,1,0,3,64.4,100.0,4,14.0,1,0,48.5,0,289,0.67,1,130,Medium
2290,13,39,19.93,12.0,86.0,1,0,0,42.4,34.7,0,13.0,1,1,43.8,0,165,0.543,1,98,Medium
2291,1,2,4.04,44.2,88.1,0,0,1,74.6,97.5,0,33.7,1,0,40.1,0,175,0.447,0,8,Medium
2292,17,17,35.77,22.1,74.4,0,0,0,11.8,17.3,1,4.8,1,0,42.1,2,253,0.529,1,97,Medium
2293,6,6,20.84,38.2,90.2,0,0,1,46.5,31.0,0,12.0,1,1,27.5,2,49,0.673,1,107,Medium
2294,4,4,7.92,23.0,75.5,0,0,1,84.8,62.6,2,11.3,1,0,40.8,3,56,0.589,1,128,Medium
2295,16,32,66.43,28.6,98.6,0,0,0,32.5,53.4,0,11.5,0,1,37.3,1,141,0.673,1,99,Medium
2296,15,45,19.03,26.7,52.5,0,1,0,14.7,6.1,1,6.7,1,1,33.5,1,232,0.837,1,160,High
2297,15,15,21.91,11.5,66.2,0,1,1,54.7,35.8,1,21.9,1,1,51.1,0,100,0.717,1,127,High
2298,6,18,15.75,56.9,81.8,0,0,2,97.9,93.9,0,17.7,0,1,49.0,1,217,0.726,1,111,High
2299,15,45,16.55,27.0,85.6,1,0,1,15.8,15.7,1,8.1,1,0,22.7,2,63,0.647,1,140,Medium
2300,14,28,21.35,40.8,56.0,2,0,0,16.3,21.9,2,9.3,1,1,54.5,0,220,0.95,1,177,High
2301,11,11,47.21,32.4,82.3,0,0,1,63.6,68.4,0,6.1,1,1,28.0,0,119,0.407,0,1,Medium
2302,7,21,30.89,9.2,77.7,0,0,0,32.5,21.5,0,10.0,0,1,27.5,0,63,0.579,1,98,Medium
2303,9,9,19.73,6.4,56.7,3,0,3,46.9,46.9,0,14.4,1,1,53.0,2,85,0.98,1,264,High
2304,16,16,67.46,3.7,67.7,0,0,2,84.7,100.0,2,5.2,1,1,35.6,1,98,0.475,1,96,Medium
2305,5,10,14.08,15.6,70.7,4,0,0,27.9,12.1,0,10.6,0,0,48.2,2,188,0.98,1,262,High
2306,10,10,17.98,19.7,73.3,0,0,0,74.7,81.8,3,31.9,1,0,30.1,0,266,0.352,0,4,Low
2307,18,18,61.18,20.2,30.4,2,0,1,55.4,39.6,1,4.0,0,0,50.6,2,169,0.98,1,227,High
2308,3,9,9.71,42.5,44.4,0,0,0,91.4,85.2,0,8.6,1,0,49.1,0,228,0.371,0,0,Low
2309,13,26,57.98,20.7,75.3,0,1,3,97.6,100.0,1,14.9,1,0,38.2,0,205,0.671,1,105,Medium
2310,11,11,19.59,3.3,78.7,4,0,2,53.6,23.1,1,10.3,1,0,44.7,0,115,0.835,1,214,High
2311,17,51,55.87,18.6,63.9,3,0,0,62.6,94.1,3,5.0,1,1,53.7,0,209,0.818,1,190,High
2312,13,26,12.9,3.8,74.3,0,0,0,77.1,57.7,1,14.5,1,0,35.8,0,169,0.305,0,12,Low
2313,6,12,7.32,41.3,93.2,3,0,2,38.7,8.6,0,11.5,1,0,37.3,0,21,0.892,1,204,High
2314,17,51,13.85,67.5,94.3,0,0,1,30.4,30.7,1,8.6,1,1,45.3,2,137,0.736,1,137,High
2315,13,39,58.47,29.4,62.4,1,0,1,96.8,90.4,1,10.1,1,0,33.5,2,293,0.559,1,141,Medium
2316,19,57,71.6,39.3,94.2,0,0,0,48.9,39.6,2,10.2,0,0,53.6,1,141,0.63,1,121,Medium
2317,19,57,70.51,17.9,58.4,0,0,0,10.1,19.7,3,7.2,1,0,21.4,0,230,0.484,1,91,Medium
2318,10,30,26.86,24.8,26.8,1,1,1,85.4,71.5,0,22.6,1,0,34.1,0,256,0.807,1,148,High
2319,3,3,5.73,18.6,98.0,0,0,1,64.0,72.5,0,24.1,1,1,45.0,0,178,0.354,0,14,Low
2320,14,14,19.04,62.5,77.7,0,0,0,25.2,37.6,1,2.2,1,1,35.0,1,25,0.695,1,136,Medium
2321,19,38,35.21,33.8,50.5,0,1,0,12.7,0.0,3,12.1,1,1,29.1,1,277,0.859,1,153,High
2322,5,5,10.96,2.9,92.0,0,0,1,36.2,51.6,4,26.6,1,1,34.5,1,60,0.423,0,4,Medium
2323,5,5,17.99,21.9,62.3,1,3,1,93.5,100.0,4,9.5,0,0,50.9,0,268,0.956,1,155,High
2324,17,17,47.54,24.8,65.6,0,0,0,94.0,100.0,0,20.4,1,1,39.1,0,243,0.358,0,2,Low
2325,10,30,10.87,34.5,54.2,2,0,1,38.0,38.1,1,18.2,1,1,31.7,1,82,0.929,1,195,High
2326,5,10,4.33,26.8,45.4,0,0,0,85.2,72.7,0,7.1,1,1,43.5,1,60,0.522,1,120,Medium
2327,4,8,4.71,24.1,89.6,0,1,0,49.8,68.6,0,11.6,1,0,41.4,0,169,0.521,1,88,Medium
2328,6,12,13.91,33.2,85.1,0,0,1,68.9,69.6,0,12.4,1,0,39.6,0,295,0.38,0,6,Low
2329,4,8,17.01,34.9,68.0,1,0,1,40.1,67.4,0,8.8,1,0,33.7,3,26,0.738,1,161,High
2330,7,7,22.11,34.3,56.0,0,0,0,56.4,67.0,0,16.0,1,0,22.5,1,202,0.455,1,98,Medium
2331,7,7,26.37,33.6,84.7,0,2,0,36.4,36.0,0,18.3,1,0,41.7,1,31,0.827,1,134,High
2332,18,54,45.46,9.5,73.4,0,0,0,15.5,2.3,0,13.3,1,0,34.7,0,142,0.485,1,77,Medium
2333,3,6,6.41,40.6,63.9,2,1,2,22.5,20.9,0,19.3,1,0,35.0,1,133,0.98,1,209,High
2334,1,1,1.2,24.7,62.8,0,0,0,36.2,50.3,2,13.5,1,0,28.2,0,23,0.407,0,1,Medium
2335,4,4,16.16,35.7,89.8,2,0,0,97.9,75.3,0,12.3,1,0,28.7,0,225,0.608,1,134,Medium
2336,6,18,22.19,26.6,83.6,0,0,0,96.9,90.8,1,3.5,0,0,47.6,0,132,0.366,0,3,Low
2337,9,27,12.8,32.5,64.8,0,0,1,84.5,60.3,0,5.4,1,1,36.8,0,43,0.496,1,86,Medium
2338,14,42,37.74,39.3,68.8,0,1,2,30.9,15.3,2,29.2,1,1,23.8,0,131,0.838,1,147,High
2339,12,12,31.24,9.1,56.7,0,0,0,49.7,40.5,0,17.0,1,0,21.6,0,155,0.32,0,1,Low
2340,4,4,12.45,18.9,49.0,0,1,1,49.6,45.5,0,26.1,0,1,27.9,1,248,0.971,1,142,High
2341,12,36,51.61,16.4,76.3,4,0,0,44.8,50.1,1,11.1,0,0,37.1,0,145,0.919,1,236,High
2342,10,20,29.45,5.1,44.5,0,0,1,14.0,24.5,3,39.7,0,0,41.6,0,178,0.777,1,107,High
2343,7,21,19.59,32.0,41.5,0,0,0,58.1,78.9,0,11.9,1,0,25.0,1,199,0.461,1,70,Medium
2344,3,9,2.96,8.3,44.5,0,0,0,16.6,40.6,0,11.2,1,0,35.2,1,273,0.526,1,93,Medium
2345,14,42,14.46,57.9,88.3,0,0,0,82.2,100.0,3,3.9,0,0,22.5,2,179,0.597,1,126,Medium
2346,10,30,14.93,62.1,66.9,0,0,2,72.2,66.5,0,19.5,1,0,21.3,1,34,0.582,1,125,Medium
2347,16,16,14.72,11.3,75.8,2,0,1,41.7,45.2,0,25.9,1,0,50.2,0,292,0.755,1,136,High
2348,16,32,56.81,29.6,91.1,0,1,1,68.2,59.8,3,33.0,1,1,43.0,2,163,0.749,1,151,High
2349,10,30,34.76,33.6,28.8,1,2,0,31.0,34.8,2,12.7,0,0,47.3,0,239,0.98,1,194,High
2350,13,26,16.94,33.5,73.1,0,0,0,33.9,31.5,0,8.0,1,1,26.4,1,114,0.567,1,104,Medium
2351,6,12,23.36,33.1,36.7,0,0,1,38.3,21.2,4,11.6,0,0,31.3,0,27,0.692,1,120,Medium
2352,12,24,16.47,60.3,85.4,0,0,2,81.7,100.0,1,16.7,1,0,35.5,1,265,0.465,1,97,Medium
2353,9,27,17.23,34.3,87.4,0,0,3,29.0,54.6,0,10.4,1,1,43.0,2,22,0.715,1,137,High
2354,13,13,22.38,16.9,68.2,0,1,1,60.7,49.3,1,11.3,1,1,38.7,1,173,0.793,1,149,High
2355,4,12,8.71,33.4,75.7,0,0,0,28.0,35.8,1,12.3,1,0,39.3,0,275,0.492,1,80,Medium
2356,11,22,19.16,25.6,93.0,0,0,1,35.7,25.0,1,12.8,1,0,25.5,4,142,0.603,1,152,Medium
2357,18,36,46.96,11.0,64.8,2,1,0,31.2,30.0,5,5.5,1,0,36.6,0,186,0.825,1,191,High
2358,11,11,25.38,11.0,59.3,0,0,1,68.1,60.1,0,14.4,1,0,48.8,0,167,0.373,0,15,Low
2359,4,12,17.8,25.2,89.9,1,0,0,57.4,48.0,1,7.5,0,0,37.8,2,27,0.738,1,186,High
2360,18,36,18.12,40.9,40.1,0,1,0,74.9,77.8,1,13.5,1,0,27.0,1,46,0.608,1,108,Medium
2361,1,1,1.33,26.4,60.4,2,0,0,29.8,2.6,0,4.3,1,0,34.5,1,148,0.835,1,187,High
2362,7,14,6.97,53.1,86.4,0,1,1,10.8,3.0,1,23.2,1,0,46.4,1,63,0.808,1,141,High
2363,6,6,18.69,45.1,68.9,0,0,1,71.2,100.0,1,12.5,0,0,24.7,0,281,0.607,1,109,Medium
2364,15,15,15.03,30.2,76.0,4,0,2,20.3,0.0,2,11.0,1,1,40.3,0,85,0.98,1,226,High
2365,18,54,70.11,45.6,85.3,0,0,2,32.2,26.5,3,21.7,1,1,53.8,0,157,0.64,1,107,Medium
2366,11,22,29.64,33.8,91.5,1,0,4,37.5,41.8,1,16.8,1,0,33.3,0,82,0.671,1,132,Medium
2367,15,45,41.25,39.1,86.9,1,0,0,77.2,74.5,0,10.3,1,0,21.5,0,182,0.452,1,97,Medium
2368,16,32,46.05,1.8,77.1,0,0,1,66.3,54.8,1,24.7,1,0,42.2,0,262,0.337,0,1,Low
2369,7,21,10.02,12.5,81.4,3,0,1,26.6,41.1,0,12.5,1,0,21.6,1,118,0.869,1,211,High
2370,10,20,15.31,34.5,79.0,2,0,2,63.8,66.0,0,12.0,1,0,26.7,0,228,0.758,1,194,High
2371,12,36,23.76,17.1,61.0,2,0,0,73.7,64.3,1,13.7,1,1,21.7,0,172,0.683,1,162,Medium
2372,14,14,41.94,28.3,68.5,4,0,0,45.0,57.9,1,34.4,1,0,26.0,0,289,0.803,1,191,High
2373,5,10,7.89,34.8,41.6,0,0,0,32.1,24.2,1,4.0,1,0,49.9,0,115,0.516,1,68,Medium
2374,18,36,22.15,42.7,62.1,0,0,4,71.1,58.0,4,36.0,1,0,45.7,0,128,0.558,1,101,Medium
2375,5,5,21.95,2.0,64.0,1,0,2,65.0,73.8,0,21.3,0,0,32.0,1,180,0.75,1,146,High
2376,3,9,2.64,47.3,75.2,0,0,0,17.0,0.0,0,10.5,1,0,51.4,0,44,0.506,1,83,Medium
2377,5,10,18.85,29.8,63.5,0,0,2,70.0,96.4,1,9.5,1,1,43.3,0,46,0.598,1,87,Medium
